name,base_data,new_data
k8s.io/utils,v0.0.0-20200324210504-a9aa75ae1b89,v0.0.0-20220210201930-3a6ce19ff2f9
k8s.io/utils,v0.0.0-20210930125809-cb0fa318a74b,v0.0.0-20220210201930-3a6ce19ff2f9
keyring,23.7.0,18.0.1
klibc-utils,2.0.7-1ubuntu5.1,2.0.7-1ubuntu5
kmod,27-1ubuntu2.1,27-1ubuntu2
landscape-common,19.12-0ubuntu4.3,19.12-0ubuntu4.2
launchpadlib,1.10.16,1.10.13
lazr.restfulclient,0.14.4,0.14.2
lazr.uri,1.0.6,1.0.3
libaccountsservice0,0.6.55-0ubuntu12~20.04.5,0.6.55-0ubuntu12~20.04.4
libapt-pkg6.0,2.0.9,2.0.5
libasan5,9.4.0-1ubuntu1~20.04.1,9.3.0-17ubuntu1~20.04
libasound2,1.2.2-2.1ubuntu2.5,1.2.2-2.1ubuntu2.3
libasound2-data,1.2.2-2.1ubuntu2.5,1.2.2-2.1ubuntu2.3
libatomic1,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libavahi-client3,0.7-4ubuntu7.1,0.7-4ubuntu7
libavahi-common-data,0.7-4ubuntu7.1,0.7-4ubuntu7
libavahi-common3,0.7-4ubuntu7.1,0.7-4ubuntu7
libbinutils,2.34-6ubuntu1.3,2.34-6ubuntu1.1
libblkid1,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
libc-bin,2.31-0ubuntu9.9,2.31-0ubuntu9.2
libc-dev-bin,2.31-0ubuntu9.9,2.31-0ubuntu9.2
libc6,2.31-0ubuntu9.9,2.31-0ubuntu9.2
libc6-dev,2.31-0ubuntu9.9,2.31-0ubuntu9.2
libcc1-0,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libcom-err2,1.45.5-2ubuntu1.1,1.45.5-2ubuntu1
libcryptsetup12,2:2.2.2-3ubuntu2.4,2:2.2.2-3ubuntu2.3
libctf-nobfd0,2.34-6ubuntu1.3,2.34-6ubuntu1.1
libctf0,2.34-6ubuntu1.3,2.34-6ubuntu1.1
libcups2,2.3.1-9ubuntu1.2,2.3.1-9ubuntu1.1
libcurl3-gnutls,7.68.0-1ubuntu2.13,7.68.0-1ubuntu2.5
libcurl4,7.68.0-1ubuntu2.13,7.68.0-1ubuntu2.5
libdbus-1-3,1.12.16-2ubuntu2.2,1.12.16-2ubuntu2.1
libdpkg-perl,1.19.7ubuntu3.2,1.19.7ubuntu3
libdrm-common,2.4.107-8ubuntu1~20.04.2,2.4.102-1ubuntu1~20.04.1
libdrm2,2.4.107-8ubuntu1~20.04.2,2.4.102-1ubuntu1~20.04.1
libexpat1,2.2.9-1ubuntu0.4,2.2.9-1build1
libexpat1-dev,2.2.9-1ubuntu0.4,2.2.9-1build1
libext2fs2,1.45.5-2ubuntu1.1,1.45.5-2ubuntu1
libfdisk1,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
libfreetype-dev,2.10.1-2ubuntu0.2,2.10.1-2ubuntu0.1
libfreetype6,2.10.1-2ubuntu0.2,2.10.1-2ubuntu0.1
libfreetype6-dev,2.10.1-2ubuntu0.2,2.10.1-2ubuntu0.1
libfribidi0,1.0.8-2ubuntu0.1,1.0.8-2
libgcc-9-dev,9.4.0-1ubuntu1~20.04.1,9.3.0-17ubuntu1~20.04
libgcc-s1,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libgcc1,1:10.3.0-1ubuntu1~20.04,1:10.2.0-5ubuntu1~20.04
libgcrypt20,1.8.5-5ubuntu1.1,1.8.5-5ubuntu1
libglib2.0-0,2.64.6-1~ubuntu20.04.4,2.64.6-1~ubuntu20.04.3
libglib2.0-bin,2.64.6-1~ubuntu20.04.4,2.64.6-1~ubuntu20.04.3
libglib2.0-data,2.64.6-1~ubuntu20.04.4,2.64.6-1~ubuntu20.04.3
libgnutls30,3.6.13-2ubuntu1.7,3.6.13-2ubuntu1.3
libgomp1,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libgstreamer1.0-0,1.16.3-0ubuntu1.1,1.16.2-2
libhogweed5,3.5.1+really3.5.1-2ubuntu0.2,3.5.1+really3.5.1-2ubuntu0.1
libicu-dev,66.1-2ubuntu2.1,66.1-2ubuntu2
libicu66,66.1-2ubuntu2.1,66.1-2ubuntu2
libintl,,
libitm1,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libkeyutils1,1.6-6ubuntu1.1,1.6-6ubuntu1
libklibc,2.0.7-1ubuntu5.1,2.0.7-1ubuntu5
libkmod2,27-1ubuntu2.1,27-1ubuntu2
libldap-2.4-2,2.4.49+dfsg-2ubuntu1.9,2.4.49+dfsg-2ubuntu1.8
libldap-common,2.4.49+dfsg-2ubuntu1.9,2.4.49+dfsg-2ubuntu1.8
libldap2-dev,2.4.49+dfsg-2ubuntu1.9,2.4.49+dfsg-2ubuntu1.8
liblsan0,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
liblz4-1,1.9.2-2ubuntu0.20.04.1,1.9.2-2
liblzma-dev,5.2.4-1ubuntu1.1,5.2.4-1ubuntu1
liblzma5,5.2.4-1ubuntu1.1,5.2.4-1ubuntu1
libmount1,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
libmysqlclient-dev,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
libmysqlclient21,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
libnetplan0,0.104-0ubuntu2~20.04.2,0.101-0ubuntu3~20.04.2
libnettle7,3.5.1+really3.5.1-2ubuntu0.2,3.5.1+really3.5.1-2ubuntu0.1
libnss-systemd,245.4-4ubuntu3.17,245.4-4ubuntu3.6
libnss3,2:3.49.1-1ubuntu1.8,2:3.49.1-1ubuntu1.5
libntfs-3g883,1:2017.3.23AR.3-3ubuntu1.2,1:2017.3.23AR.3-3ubuntu1
libpam-modules,1.3.1-5ubuntu4.3,1.3.1-5ubuntu4.1
libpam-modules-bin,1.3.1-5ubuntu4.3,1.3.1-5ubuntu4.1
libpam-runtime,1.3.1-5ubuntu4.3,1.3.1-5ubuntu4.1
libpam-systemd,245.4-4ubuntu3.17,245.4-4ubuntu3.6
libpam0g,1.3.1-5ubuntu4.3,1.3.1-5ubuntu4.1
libpam0g-dev,1.3.1-5ubuntu4.3,1.3.1-5ubuntu4.1
libpcre3,2:8.39-12ubuntu0.1,2:8.39-12build1
libpolkit-agent-1-0,0.105-26ubuntu1.3,0.105-26ubuntu1
libpolkit-gobject-1-0,0.105-26ubuntu1.3,0.105-26ubuntu1
libpq-dev,14.5-1.pgdg20.04+1,12.6-0ubuntu0.20.04.1
libpq5,14.5-1.pgdg20.04+1,12.6-0ubuntu0.20.04.1
libprocps8,2:3.3.16-1ubuntu2.3,2:3.3.16-1ubuntu2.1
libpython3.8,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
libpython3.8-dev,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
libpython3.8-minimal,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
libpython3.8-stdlib,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
libquadmath0,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libruby2.7,2.7.0-5ubuntu1.7,2.7.0-5ubuntu1.4
libsasl2-2,2.1.27+dfsg-2ubuntu0.1,2.1.27+dfsg-2
libsasl2-dev,2.1.27+dfsg-2ubuntu0.1,2.1.27+dfsg-2
libsasl2-modules,2.1.27+dfsg-2ubuntu0.1,2.1.27+dfsg-2
libsasl2-modules-db,2.1.27+dfsg-2ubuntu0.1,2.1.27+dfsg-2
libseccomp2,2.5.1-1ubuntu1~20.04.2,2.5.1-1ubuntu1~20.04.1
libsepol1,3.0-1ubuntu0.1,3.0-1
libsmartcols1,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
libsqlite3-0,3.31.1-4ubuntu0.3,3.31.1-4ubuntu0.2
libsqlite3-dev,3.31.1-4ubuntu0.3,3.31.1-4ubuntu0.2
libss2,1.45.5-2ubuntu1.1,1.45.5-2ubuntu1
libssh-4,0.9.3-2ubuntu2.2,0.9.3-2ubuntu2.1
libssl-dev,1.1.1f-1ubuntu2.16,1.1.1f-1ubuntu2.3
libssl1.1,1.1.1f-1ubuntu2.16,1.1.1f-1ubuntu2.3
libstdc++-9-dev,9.4.0-1ubuntu1~20.04.1,9.3.0-17ubuntu1~20.04
libstdc++6,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libsvn1,1.13.0-3ubuntu0.2,1.13.0-3
libsystemd0,245.4-4ubuntu3.17,245.4-4ubuntu3.6
libtdb1,1.4.3-0ubuntu0.20.04.1,1.4.2-3build1
libtiff5,4.1.0+git191117-2ubuntu0.20.04.4,4.1.0+git191117-2ubuntu0.20.04.1
libtsan0,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libubsan1,10.3.0-1ubuntu1~20.04,10.2.0-5ubuntu1~20.04
libudev1,245.4-4ubuntu3.17,245.4-4ubuntu3.6
libuuid1,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
libuv1,1.34.2-1ubuntu1.3,1.34.2-1ubuntu1.1
libwebp6,0.6.1-2ubuntu0.20.04.1,0.6.1-2
libx11-6,2:1.6.9-2ubuntu1.2,2:1.6.9-2ubuntu1.1
libx11-data,2:1.6.9-2ubuntu1.2,2:1.6.9-2ubuntu1.1
libx11-dev,2:1.6.9-2ubuntu1.2,2:1.6.9-2ubuntu1.1
libxml2,2.9.10+dfsg-5ubuntu0.20.04.4,2.9.10+dfsg-5
libxml2-dev,2.9.10+dfsg-5ubuntu0.20.04.4,2.9.10+dfsg-5
libxslt1-dev,1.1.34-4ubuntu0.20.04.1,1.1.34-4
libxslt1.1,1.1.34-4ubuntu0.20.04.1,1.1.34-4
linux-base,4.5ubuntu3.7,4.5ubuntu3.1
linux-libc-dev,5.4.0-125.141,5.4.0-72.80
locales,2.31-0ubuntu9.9,2.31-0ubuntu9.2
login,1:4.8.1-1ubuntu5.20.04.2,1:4.8.1-1ubuntu5.20.04
logsave,1.45.5-2ubuntu1.1,1.45.5-2ubuntu1
lxml,4.9.1,4.5.0
lz4,1.9.2-2ubuntu0.20.04.1,1.9.2-2
maven-artifact,3.6.1,3.6.3
maven-artifact,3.8.6,3.6.3
maven-builder-support,3.6.1,3.6.3
maven-builder-support,3.8.6,3.6.3
maven-compat,3.8.6,3.6.3
maven-core,3.8.6,3.6.3
maven-embedder,3.8.6,3.6.3
maven-model,3.6.1,3.6.3
maven-model,3.8.6,3.6.3
maven-model-builder,3.6.1,3.6.3
maven-model-builder,3.8.6,3.6.3
maven-plugin-api,3.8.6,3.6.3
maven-repository-metadata,3.6.1,3.6.3
maven-repository-metadata,3.8.6,3.6.3
maven-resolver-api,1.3.3,1.4.1
maven-resolver-api,1.6.3,1.4.1
maven-resolver-connector-basic,1.3.3,1.4.1
maven-resolver-connector-basic,1.6.3,1.4.1
maven-resolver-impl,1.3.3,1.4.1
maven-resolver-impl,1.6.3,1.4.1
maven-resolver-provider,3.6.1,3.6.3
maven-resolver-provider,3.8.6,3.6.3
maven-resolver-spi,1.3.3,1.4.1
maven-resolver-spi,1.6.3,1.4.1
maven-resolver-transport-wagon,1.3.3,1.4.1
maven-resolver-transport-wagon,1.6.3,1.4.1
maven-resolver-util,1.3.3,1.4.1
maven-resolver-util,1.6.3,1.4.1
maven-settings,3.8.6,3.6.3
maven-settings-builder,3.8.6,3.6.3
maven-shared-utils,3.3.4,3.2.1
maven-slf4j-provider,3.8.6,3.6.3
mercurial,5.3,5.3.1
mercurial,5.3,5.3.1-1ubuntu1
motd-news-config,11ubuntu5.6,11ubuntu5.3
mount,2.34-0.1ubuntu9.3,2.34-0.1ubuntu9.1
mysql-client-8.0,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
mysql-client-core-8.0,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
mysql-server,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
mysql-server-8.0,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
mysql-server-core-8.0,8.0.30-0ubuntu0.20.04.2,8.0.23-0ubuntu0.20.04.1
netplan.io,0.104-0ubuntu2~20.04.2,0.101-0ubuntu3~20.04.2
ntfs-3g,1:2017.3.23AR.3-3ubuntu1.2,1:2017.3.23AR.3-3ubuntu1
oauthlib,2.0.6,3.1.0
oauthlib,2.0.6,3.1.0
oauthlib,3.1.0,2.0.6
oauthlib,3.1.0,2.0.6
oauthlib,3.1.0,2.0.6
oauthlib,3.1.0,2.0.6
oauthlib,3.2.0,2.0.6
oauthlib,3.2.0,2.0.6
oauthlib,3.2.0,3.1.0
oauthlib,3.2.0,3.1.0
open-iscsi,2.0.874-7.1ubuntu6.2,2.0.874-7.1ubuntu6.1
openssh-client,1:8.2p1-4ubuntu0.5,1:8.2p1-4ubuntu0.2
openssh-server,1:8.2p1-4ubuntu0.5,1:8.2p1-4ubuntu0.2
openssh-sftp-server,1:8.2p1-4ubuntu0.5,1:8.2p1-4ubuntu0.2
openssl,1.1.1f-1ubuntu2.16,1.1.1f-1ubuntu2.3
org.eclipse.sisu.inject,0.3.5,0.3.4
org.eclipse.sisu.plexus,0.3.5,0.3.4
overlayroot,0.45ubuntu2,0.45ubuntu1
parser,3.0.3.1,2.3.1.2
passwd,1:4.8.1-1ubuntu5.20.04.2,1:4.8.1-1ubuntu5.20.04
pip,20.0.2,20.2.3
pip,20.0.2,20.3.4
pip,20.0.2,20.3.4
pip,20.0.2,21.1
pip,20.0.2,21.1
pip,20.0.2,9.0.1
pip,20.0.2,20.2.3
pip,20.0.2,20.3.4
pip,20.0.2,20.3.4
pip,20.0.2,21.1
pip,20.0.2,21.1
pip,20.0.2,9.0.1
pip,20.1,20.2.3
pip,20.1,20.3.4
pip,20.1,20.3.4
pip,20.1,21.1
pip,20.1,21.1
pip,20.1,9.0.1
pip,20.1,20.2.3
pip,20.1,20.3.4
pip,20.1,20.3.4
pip,20.1,21.1
pip,20.1,21.1
pip,20.1,9.0.1
pip,20.1,20.2.3
pip,20.1,20.3.4
pip,20.1,20.3.4
pip,20.1,21.1
pip,20.1,21.1
pip,20.1,9.0.1
pip,20.1,20.2.3
pip,20.1,20.3.4
pip,20.1,20.3.4
pip,20.1,21.1
pip,20.1,21.1
pip,20.1,9.0.1
pip,20.2.3,20.3.4
pip,20.2.3,20.3.4
pip,20.2.3,21.1
pip,20.2.3,21.1
pip,20.2.3,9.0.1
pip,20.2.4,20.2.3
pip,20.2.4,20.3.4
pip,20.2.4,20.3.4
pip,20.2.4,21.1
pip,20.2.4,21.1
pip,20.2.4,9.0.1
pip,22.0.4,20.2.3
pip,22.0.4,20.3.4
pip,22.0.4,20.3.4
pip,22.0.4,21.1
pip,22.0.4,21.1
pip,22.0.4,9.0.1
pip,22.0.4,20.2.3
pip,22.0.4,20.3.4
pip,22.0.4,20.3.4
pip,22.0.4,21.1
pip,22.0.4,21.1
pip,22.0.4,9.0.1
pip,22.1.2,20.2.3
pip,22.1.2,20.3.4
pip,22.1.2,20.3.4
pip,22.1.2,21.1
pip,22.1.2,21.1
pip,22.1.2,9.0.1
pip,22.1.2,20.2.3
pip,22.1.2,20.3.4
pip,22.1.2,20.3.4
pip,22.1.2,21.1
pip,22.1.2,21.1
pip,22.1.2,9.0.1
pip,22.2.2,20.2.3
pip,22.2.2,20.3.4
pip,22.2.2,20.3.4
pip,22.2.2,21.1
pip,22.2.2,21.1
pip,22.2.2,9.0.1
pip,22.2.2,20.2.3
pip,22.2.2,20.3.4
pip,22.2.2,20.3.4
pip,22.2.2,21.1
pip,22.2.2,21.1
pip,22.2.2,9.0.1
plexus-cipher,2.0,1.7
plexus-component-annotations,1.7.1,2.1.0
plexus-interpolation,1.26,1.25
plexus-interpolation,1.26,1.25
plexus-sec-dispatcher,2.0,1.4
plexus-utils,3.2.0,3.2.1
plexus-utils,3.3.0,3.2.1
plexus-utils,3.3.1,3.2.1
policykit-1,0.105-26ubuntu1.3,0.105-26ubuntu1
postgresql-client-12,12.12-0ubuntu0.20.04.1,12.6-0ubuntu0.20.04.1
postgresql-client-common,243.pgdg20.04+1,214ubuntu0.1
postgresql-common,243.pgdg20.04+1,214ubuntu0.1
probert,0.0.12,0.0.18
probert,0.0.18,0.0.12
probert,0.0.18,0.0.12
procps,2:3.3.16-1ubuntu2.3,2:3.3.16-1ubuntu2.1
pyOpenSSL,21.0.0,19.0.0
pyasn1,0.4.4,0.4.2
pyasn1,0.4.4,0.4.2
pycparser,2.21,2.20
pycparser,2.21,2.20
pyrsistent,0.15.5,0.17.3
pyrsistent,0.15.5,0.17.3
python-apt,0.0.0,2.0.0+ubuntu0.20.4.4
python-apt,2.0.0+ubuntu0.20.4.8,2.0.0+ubuntu0.20.4.4
python-apt-common,2.0.0ubuntu0.20.04.8,2.0.0ubuntu0.20.04.4
python-debian,0.1.44,0.1.36ubuntu1
python-pip-whl,20.0.2-5ubuntu1.6,20.0.2-5ubuntu1.3
python3-apport,2.20.11-0ubuntu27.24,2.20.11-0ubuntu27.16
python3-apt,2.0.0ubuntu0.20.04.8,2.0.0ubuntu0.20.04.4
python3-commandnotfound,20.04.6,20.04.4
python3-distupgrade,1:20.04.39,1:20.04.32
python3-distutils,3.8.10-0ubuntu1~20.04,3.8.5-1~20.04.1
python3-gdbm,3.8.10-0ubuntu1~20.04,3.8.5-1~20.04.1
python3-jwt,1.7.1-2ubuntu2.1,1.7.1-2ubuntu2
python3-lib2to3,3.8.10-0ubuntu1~20.04,3.8.5-1~20.04.1
python3-pip,20.0.2-5ubuntu1.6,20.0.2-5ubuntu1.3
python3-problem-report,2.20.11-0ubuntu27.24,2.20.11-0ubuntu27.16
python3-software-properties,0.99.9.8,0.98.9.4
python3-twisted,18.9.0-11ubuntu0.20.04.2,18.9.0-11ubuntu0.20.04.1
python3-twisted-bin,18.9.0-11ubuntu0.20.04.2,18.9.0-11ubuntu0.20.04.1
python3-update-manager,1:20.04.10.10,1:20.04.10.6
python3-yaml,5.3.1-1ubuntu0.1,5.3.1-1
python3.8,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
python3.8-dev,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
python3.8-minimal,3.8.10-0ubuntu1~20.04.5,3.8.5-1~20.04.2
rainbow,3.0.0,2.1.0
rake,13.0.1,11.2.2
rake,13.0.1,13.0.1-4
rake,13.0.1-4,11.2.2
redis-server,5:6.0.6-3chl1~focal1,5:5.0.7-2
redis-tools,5:6.0.6-3chl1~focal1,5:5.0.7-2
requests,2.18.4,2.22.0
requests,2.18.4,2.22.0
requests,2.18.4,2.22.0
requests,2.18.4,2.25.1
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.25.1
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.25.1
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.18.4
requests,2.22.0,2.25.1
requests,2.28.1,2.18.4
requests,2.28.1,2.18.4
requests,2.28.1,2.18.4
requests,2.28.1,2.22.0
requests,2.28.1,2.22.0
requests,2.28.1,2.22.0
requests,2.28.1,2.25.1
requests-unixsocket,0.1.5,0.2.0
requests-unixsocket,0.1.5,0.2.0
requests-unixsocket,0.2.0,0.1.5
requests-unixsocket,0.2.0,0.1.5
requests-unixsocket,0.2.0,0.1.5
requests-unixsocket,0.2.0,0.1.5
requests-unixsocket,0.3.0,0.1.5
requests-unixsocket,0.3.0,0.1.5
requests-unixsocket,0.3.0,0.2.0
requests-unixsocket,0.3.0,0.2.0
rsync,3.1.3-8ubuntu0.4,3.1.3-8
ruby2.7,2.7.0-5ubuntu1.7,2.7.0-5ubuntu1.4
runc,1.1.0-0ubuntu1~20.04.1,1.0.0~rc93-0ubuntu1~20.04.1
setuptools,45.2.0,28.8.0
setuptools,45.2.0,44.1.1
setuptools,45.2.0,44.1.1
setuptools,45.2.0,49.2.1
setuptools,45.2.0,56.0.0
setuptools,45.2.0,56.0.0
setuptools,45.2.0,28.8.0
setuptools,45.2.0,44.1.1
setuptools,45.2.0,44.1.1
setuptools,45.2.0,49.2.1
setuptools,45.2.0,56.0.0
setuptools,45.2.0,56.0.0
setuptools,45.2.0,28.8.0
setuptools,45.2.0,44.1.1
setuptools,45.2.0,44.1.1
setuptools,45.2.0,49.2.1
setuptools,45.2.0,56.0.0
setuptools,45.2.0,56.0.0
setuptools,46.1.3,28.8.0
setuptools,46.1.3,44.1.1
setuptools,46.1.3,44.1.1
setuptools,46.1.3,45.2.0
setuptools,46.1.3,45.2.0
setuptools,46.1.3,49.2.1
setuptools,46.1.3,56.0.0
setuptools,46.1.3,56.0.0
setuptools,46.1.3,28.8.0
setuptools,46.1.3,44.1.1
setuptools,46.1.3,44.1.1
setuptools,46.1.3,45.2.0
setuptools,46.1.3,45.2.0
setuptools,46.1.3,49.2.1
setuptools,46.1.3,56.0.0
setuptools,46.1.3,56.0.0
setuptools,46.1.3,28.8.0
setuptools,46.1.3,44.1.1
setuptools,46.1.3,44.1.1
setuptools,46.1.3,45.2.0
setuptools,46.1.3,45.2.0
setuptools,46.1.3,49.2.1
setuptools,46.1.3,56.0.0
setuptools,46.1.3,56.0.0
setuptools,47.1.0,28.8.0
setuptools,47.1.0,44.1.1
setuptools,47.1.0,44.1.1
setuptools,47.1.0,45.2.0
setuptools,47.1.0,45.2.0
setuptools,47.1.0,49.2.1
setuptools,47.1.0,56.0.0
setuptools,47.1.0,56.0.0
setuptools,49.2.1,28.8.0
setuptools,49.2.1,44.1.1
setuptools,49.2.1,44.1.1
setuptools,49.2.1,45.2.0
setuptools,49.2.1,45.2.0
setuptools,49.2.1,56.0.0
setuptools,49.2.1,56.0.0
setuptools,49.6.0,28.8.0
setuptools,49.6.0,44.1.1
setuptools,49.6.0,44.1.1
setuptools,49.6.0,45.2.0
setuptools,49.6.0,45.2.0
setuptools,49.6.0,49.2.1
setuptools,49.6.0,56.0.0
setuptools,49.6.0,56.0.0
setuptools,56.0.0,28.8.0
setuptools,56.0.0,44.1.1
setuptools,56.0.0,44.1.1
setuptools,56.0.0,45.2.0
setuptools,56.0.0,45.2.0
setuptools,56.0.0,49.2.1
setuptools,65.3.0,28.8.0
setuptools,65.3.0,44.1.1
setuptools,65.3.0,44.1.1
setuptools,65.3.0,45.2.0
setuptools,65.3.0,45.2.0
setuptools,65.3.0,49.2.1
setuptools,65.3.0,56.0.0
setuptools,65.3.0,56.0.0
setuptools,65.3.0,28.8.0
setuptools,65.3.0,44.1.1
setuptools,65.3.0,44.1.1
setuptools,65.3.0,45.2.0
setuptools,65.3.0,45.2.0
setuptools,65.3.0,49.2.1
setuptools,65.3.0,56.0.0
setuptools,65.3.0,56.0.0
setuptools,65.3.0,28.8.0
setuptools,65.3.0,44.1.1
setuptools,65.3.0,44.1.1
setuptools,65.3.0,45.2.0
setuptools,65.3.0,45.2.0
setuptools,65.3.0,49.2.1
setuptools,65.3.0,56.0.0
setuptools,65.3.0,56.0.0
setuptools,65.3.0,28.8.0
setuptools,65.3.0,44.1.1
setuptools,65.3.0,44.1.1
setuptools,65.3.0,45.2.0
setuptools,65.3.0,45.2.0
setuptools,65.3.0,49.2.1
setuptools,65.3.0,56.0.0
setuptools,65.3.0,56.0.0
setuptools,65.3.0,28.8.0
setuptools,65.3.0,44.1.1
setuptools,65.3.0,44.1.1
setuptools,65.3.0,45.2.0
setuptools,65.3.0,45.2.0
setuptools,65.3.0,49.2.1
setuptools,65.3.0,56.0.0
setuptools,65.3.0,56.0.0
sigs.k8s.io/release-utils,v0.6.0,v0.7.3
sigs.k8s.io/structured-merge-diff/v4,v4.1.2,v4.2.1
sigs.k8s.io/yaml,v1.2.0,v1.3.0
sigs.k8s.io/yaml,v1.2.0,v1.3.0
simplecov,0.21.2,0.11.2
simplecov-html,0.12.3,0.10.0
simplejson,3.17.6,3.16.0
simplejson,3.5.2,3.16.0
simplejson,3.5.2,3.16.0
simplejson,3.6.5,3.16.0
simplejson,3.6.5,3.16.0
six,1.10.0,1.11.0
six,1.10.0,1.11.0
six,1.10.0,1.11.0
six,1.10.0,1.14.0
six,1.10.0,1.14.0
six,1.10.0,1.14.0
six,1.10.0,1.15.0
six,1.10.0,1.11.0
six,1.10.0,1.11.0
six,1.10.0,1.11.0
six,1.10.0,1.14.0
six,1.10.0,1.14.0
six,1.10.0,1.14.0
six,1.10.0,1.15.0
six,1.11.0,1.14.0
six,1.11.0,1.14.0
six,1.11.0,1.14.0
six,1.11.0,1.15.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.15.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.15.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.11.0
six,1.14.0,1.15.0
six,1.15.0,1.11.0
six,1.15.0,1.11.0
six,1.15.0,1.11.0
six,1.15.0,1.14.0
six,1.15.0,1.14.0
six,1.15.0,1.14.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.15.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.15.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.15.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.11.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.14.0
six,1.16.0,1.15.0
slf4j-api,1.6.2,1.7.29
slf4j-api,1.6.2,1.7.29
slf4j-api,1.6.2,1.7.29
slf4j-api,1.7.25,1.7.29
slf4j-api,1.7.30,1.7.29
slf4j-api,1.7.32,1.7.29
slf4j-api,1.7.36,1.7.29
snapd,2.55.5+20.04,2.48.3+20.04
software-properties-common,0.99.9.8,0.98.9.4
sos,4.3,4.1
sosreport,4.3-1ubuntu0.20.04.1,4.1-1ubuntu0.20.04.1
sqlite3,3.31.1-4ubuntu0.3,3.31.1-4ubuntu0.2
squashfs-tools,1:4.4-1ubuntu0.3,1:4.4-1
ssh-import-id,5.10,5.10-0ubuntu1
ssh-import-id,5.10-0ubuntu1,5.10
subversion,1.13.0-3ubuntu0.2,1.13.0-3
systemd,245.4-4ubuntu3.17,245.4-4ubuntu3.6
systemd,7.16.3,245.4-4ubuntu3.6
systemd-sysv,245.4-4ubuntu3.17,245.4-4ubuntu3.6
systemd-timesyncd,245.4-4ubuntu3.17,245.4-4ubuntu3.6
tar,1.30+dfsg-7ubuntu0.20.04.2,1.30+dfsg-7ubuntu0.20.04.1
tcpdump,4.9.3-4ubuntu0.1,4.9.3-4
tmux,3.0a-2ubuntu0.3,3.0a-2ubuntu0.2
tzdata,2022c-0ubuntu0.20.04.0,2021a-0ubuntu0.20.04
ubuntu-advantage-tools,27.10,20.3
ubuntu-advantage-tools,27.10,20.3
ubuntu-advantage-tools,27.10.1~20.04.1,20.3
ubuntu-advantage-tools,27.10.1~20.04.1,20.3
ubuntu-release-upgrader-core,1:20.04.39,1:20.04.32
udev,245.4-4ubuntu3.17,245.4-4ubuntu3.6
